"time","strata",".pred_survival"
28,"CC=2, clusterFC=1, TC=2",0.99651604332611
29,"CC=2, clusterFC=1, TC=2",0.99554681149351
30,"CC=2, clusterFC=1, TC=2",0.99441321231117
31,"CC=2, clusterFC=1, TC=2",0.993117156945927
32,"CC=2, clusterFC=1, TC=2",0.991665538166346
33,"CC=2, clusterFC=1, TC=2",0.990069386958679
34,"CC=2, clusterFC=1, TC=2",0.988342745278996
35,"CC=2, clusterFC=1, TC=2",0.986501393943581
36,"CC=2, clusterFC=1, TC=2",0.984561567700225
37,"CC=2, clusterFC=1, TC=2",0.982538768337144
38,"CC=2, clusterFC=1, TC=2",0.980446757550333
39,"CC=2, clusterFC=1, TC=2",0.978296779850344
40,"CC=2, clusterFC=1, TC=2",0.976097036378944
41,"CC=2, clusterFC=1, TC=2",0.97385240592058
42,"CC=2, clusterFC=1, TC=2",0.971564390991841
43,"CC=2, clusterFC=1, TC=2",0.969231254884059
44,"CC=2, clusterFC=1, TC=2",0.966848309333035
45,"CC=2, clusterFC=1, TC=2",0.964408311053718
46,"CC=2, clusterFC=1, TC=2",0.961901927486433
47,"CC=2, clusterFC=1, TC=2",0.959318236559996
48,"CC=2, clusterFC=1, TC=2",0.956645231038887
49,"CC=2, clusterFC=1, TC=2",0.953870304250564
50,"CC=2, clusterFC=1, TC=2",0.950980700073179
51,"CC=2, clusterFC=1, TC=2",0.947963915600006
52,"CC=2, clusterFC=1, TC=2",0.944808049656471
53,"CC=2, clusterFC=1, TC=2",0.94150209423639
54,"CC=2, clusterFC=1, TC=2",0.9380361689505
55,"CC=2, clusterFC=1, TC=2",0.934401700810277
56,"CC=2, clusterFC=1, TC=2",0.930591553206282
57,"CC=2, clusterFC=1, TC=2",0.926600108900807
58,"CC=2, clusterFC=1, TC=2",0.922423312357194
59,"CC=2, clusterFC=1, TC=2",0.918058676882112
60,"CC=2, clusterFC=1, TC=2",0.913505261957667
61,"CC=2, clusterFC=1, TC=2",0.908763625866378
62,"CC=2, clusterFC=1, TC=2",0.90383575832766
63,"CC=2, clusterFC=1, TC=2",0.898724997417555
64,"CC=2, clusterFC=1, TC=2",0.893435934570157
65,"CC=2, clusterFC=1, TC=2",0.88797431098435
66,"CC=2, clusterFC=1, TC=2",0.882346908299613
67,"CC=2, clusterFC=1, TC=2",0.87656143596967
68,"CC=2, clusterFC=1, TC=2",0.870626417357691
69,"CC=2, clusterFC=1, TC=2",0.864551076203292
70,"CC=2, clusterFC=1, TC=2",0.858345224769166
71,"CC=2, clusterFC=1, TC=2",0.852019154662231
72,"CC=2, clusterFC=1, TC=2",0.845583531038652
73,"CC=2, clusterFC=1, TC=2",0.839049290642104
74,"CC=2, clusterFC=1, TC=2",0.832427543889189
75,"CC=2, clusterFC=1, TC=2",0.825729481004852
