"time","strata",".pred_survival"
69,"clusterCC=5, clusterFC=5, clusterTC=5",0.84934870262801
70,"clusterCC=5, clusterFC=5, clusterTC=5",0.849334332426935
71,"clusterCC=5, clusterFC=5, clusterTC=5",0.849320105994755
72,"clusterCC=5, clusterFC=5, clusterTC=5",0.849305975919822
73,"clusterCC=5, clusterFC=5, clusterTC=5",0.849291900411936
74,"clusterCC=5, clusterFC=5, clusterTC=5",0.849277842597832
75,"clusterCC=5, clusterFC=5, clusterTC=5",0.849263769909469
76,"clusterCC=5, clusterFC=5, clusterTC=5",0.84924965355237
77,"clusterCC=5, clusterFC=5, clusterTC=5",0.849235468043112
1,"clusterCC=6, clusterFC=6, clusterTC=6",0.999961571403942
3,"clusterCC=6, clusterFC=6, clusterTC=6",0.998976739184904
10,"clusterCC=6, clusterFC=6, clusterTC=6",0.983853049442043
13,"clusterCC=6, clusterFC=6, clusterTC=6",0.973660140058283
23,"clusterCC=6, clusterFC=6, clusterTC=6",0.932082796051602
24,"clusterCC=6, clusterFC=6, clusterTC=6",0.927475787788775
29,"clusterCC=6, clusterFC=6, clusterTC=6",0.903467737356083
30,"clusterCC=6, clusterFC=6, clusterTC=6",0.898486680709901
31,"clusterCC=6, clusterFC=6, clusterTC=6",0.893451245483929
33,"clusterCC=6, clusterFC=6, clusterTC=6",0.883227799278943
34,"clusterCC=6, clusterFC=6, clusterTC=6",0.878045450062198
37,"clusterCC=6, clusterFC=6, clusterTC=6",0.862252807918265
38,"clusterCC=6, clusterFC=6, clusterTC=6",0.85691766663255
39,"clusterCC=6, clusterFC=6, clusterTC=6",0.851552752734631
40,"clusterCC=6, clusterFC=6, clusterTC=6",0.846161572932576
41,"clusterCC=6, clusterFC=6, clusterTC=6",0.840747667408423
42,"clusterCC=6, clusterFC=6, clusterTC=6",0.835314590397281
43,"clusterCC=6, clusterFC=6, clusterTC=6",0.829865891623173
44,"clusterCC=6, clusterFC=6, clusterTC=6",0.82440509883728
46,"clusterCC=6, clusterFC=6, clusterTC=6",0.813461136639213
47,"clusterCC=6, clusterFC=6, clusterTC=6",0.807984774186527
48,"clusterCC=6, clusterFC=6, clusterTC=6",0.80250990641481
49,"clusterCC=6, clusterFC=6, clusterTC=6",0.797039736865923
50,"clusterCC=6, clusterFC=6, clusterTC=6",0.791577371494395
51,"clusterCC=6, clusterFC=6, clusterTC=6",0.786125811052776
53,"clusterCC=6, clusterFC=6, clusterTC=6",0.775266545328893
54,"clusterCC=6, clusterFC=6, clusterTC=6",0.769864264806272
55,"clusterCC=6, clusterFC=6, clusterTC=6",0.764483631907896
56,"clusterCC=6, clusterFC=6, clusterTC=6",0.75912704998873
57,"clusterCC=6, clusterFC=6, clusterTC=6",0.753796796021774
58,"clusterCC=6, clusterFC=6, clusterTC=6",0.748495020344399
59,"clusterCC=6, clusterFC=6, clusterTC=6",0.743223747110116
60,"clusterCC=6, clusterFC=6, clusterTC=6",0.737984875365355
61,"clusterCC=6, clusterFC=6, clusterTC=6",0.732780180675168
62,"clusterCC=6, clusterFC=6, clusterTC=6",0.727611317226286
63,"clusterCC=6, clusterFC=6, clusterTC=6",0.722479820340908
64,"clusterCC=6, clusterFC=6, clusterTC=6",0.717387109339428
65,"clusterCC=6, clusterFC=6, clusterTC=6",0.712334490695303
67,"clusterCC=6, clusterFC=6, clusterTC=6",0.702354212700839
68,"clusterCC=6, clusterFC=6, clusterTC=6",0.697428633538516
69,"clusterCC=6, clusterFC=6, clusterTC=6",0.692547314696416
70,"clusterCC=6, clusterFC=6, clusterTC=6",0.687711052576537
71,"clusterCC=6, clusterFC=6, clusterTC=6",0.68292055320172
72,"clusterCC=6, clusterFC=6, clusterTC=6",0.678176436206861
73,"clusterCC=6, clusterFC=6, clusterTC=6",0.673479238825242
74,"clusterCC=6, clusterFC=6, clusterTC=6",0.668829419849072
75,"clusterCC=6, clusterFC=6, clusterTC=6",0.664227363546175
76,"clusterCC=6, clusterFC=6, clusterTC=6",0.659673383517234
77,"clusterCC=6, clusterFC=6, clusterTC=6",0.655167726480375
78,"clusterCC=6, clusterFC=6, clusterTC=6",0.650710575971928
79,"clusterCC=6, clusterFC=6, clusterTC=6",0.646302055954123
80,"clusterCC=6, clusterFC=6, clusterTC=6",0.64194223432217
81,"clusterCC=6, clusterFC=6, clusterTC=6",0.637631126304717
82,"clusterCC=6, clusterFC=6, clusterTC=6",0.633368697753029
83,"clusterCC=6, clusterFC=6, clusterTC=6",0.629154868315447
84,"clusterCC=6, clusterFC=6, clusterTC=6",0.624989514494776
85,"clusterCC=6, clusterFC=6, clusterTC=6",0.620872472587158
86,"clusterCC=6, clusterFC=6, clusterTC=6",0.616803541501862
87,"clusterCC=6, clusterFC=6, clusterTC=6",0.612782485462113
88,"clusterCC=6, clusterFC=6, clusterTC=6",0.608809036587704
89,"clusterCC=6, clusterFC=6, clusterTC=6",0.604882897360697
90,"clusterCC=6, clusterFC=6, clusterTC=6",0.601003742975952
91,"clusterCC=6, clusterFC=6, clusterTC=6",0.597171223578637
92,"clusterCC=6, clusterFC=6, clusterTC=6",0.593384966391156
93,"clusterCC=6, clusterFC=6, clusterTC=6",0.58964457773224
94,"clusterCC=6, clusterFC=6, clusterTC=6",0.585949644931136
95,"clusterCC=6, clusterFC=6, clusterTC=6",0.582299738140007
96,"clusterCC=6, clusterFC=6, clusterTC=6",0.578694412047784
97,"clusterCC=6, clusterFC=6, clusterTC=6",0.575133207498808
98,"clusterCC=6, clusterFC=6, clusterTC=6",0.571615653019663
99,"clusterCC=6, clusterFC=6, clusterTC=6",0.56814126625764
100,"clusterCC=6, clusterFC=6, clusterTC=6",0.564709555334272
101,"clusterCC=6, clusterFC=6, clusterTC=6",0.561320020117414
102,"clusterCC=6, clusterFC=6, clusterTC=6",0.557972153415232
103,"clusterCC=6, clusterFC=6, clusterTC=6",0.554665442095539
104,"clusterCC=6, clusterFC=6, clusterTC=6",0.55139936813378
105,"clusterCC=6, clusterFC=6, clusterTC=6",0.548173409592906
107,"clusterCC=6, clusterFC=6, clusterTC=6",0.541839736891317
108,"clusterCC=6, clusterFC=6, clusterTC=6",0.538730967223052
110,"clusterCC=6, clusterFC=6, clusterTC=6",0.532626916737506
111,"clusterCC=6, clusterFC=6, clusterTC=6",0.529630578698937
113,"clusterCC=6, clusterFC=6, clusterTC=6",0.523746642782425
116,"clusterCC=6, clusterFC=6, clusterTC=6",0.515184750375415
118,"clusterCC=6, clusterFC=6, clusterTC=6",0.509646803661466
121,"clusterCC=6, clusterFC=6, clusterTC=6",0.501584718755596
122,"clusterCC=6, clusterFC=6, clusterTC=6",0.498960660035311
123,"clusterCC=6, clusterFC=6, clusterTC=6",0.496367439845555
129,"clusterCC=6, clusterFC=6, clusterTC=6",0.481429269237285
136,"clusterCC=6, clusterFC=6, clusterTC=6",0.465251688760816
138,"clusterCC=6, clusterFC=6, clusterTC=6",0.460857708617333
1,"clusterCC=7, clusterFC=7, clusterTC=7",0.997019431591614
2,"clusterCC=7, clusterFC=7, clusterTC=7",0.964050872809197
3,"clusterCC=7, clusterFC=7, clusterTC=7",0.913171207567682
4,"clusterCC=7, clusterFC=7, clusterTC=7",0.870841880662199
5,"clusterCC=7, clusterFC=7, clusterTC=7",0.840329194366677
6,"clusterCC=7, clusterFC=7, clusterTC=7",0.817767598690501
7,"clusterCC=7, clusterFC=7, clusterTC=7",0.799688037550874
8,"clusterCC=7, clusterFC=7, clusterTC=7",0.784014173913711
9,"clusterCC=7, clusterFC=7, clusterTC=7",0.769650266404702
10,"clusterCC=7, clusterFC=7, clusterTC=7",0.756049170818892
11,"clusterCC=7, clusterFC=7, clusterTC=7",0.742946729151994
12,"clusterCC=7, clusterFC=7, clusterTC=7",0.730219419966885
13,"clusterCC=7, clusterFC=7, clusterTC=7",0.717811888512286
14,"clusterCC=7, clusterFC=7, clusterTC=7",0.705700865027094
15,"clusterCC=7, clusterFC=7, clusterTC=7",0.693877436348372
16,"clusterCC=7, clusterFC=7, clusterTC=7",0.682338464908488
17,"clusterCC=7, clusterFC=7, clusterTC=7",0.671082544202887
18,"clusterCC=7, clusterFC=7, clusterTC=7",0.660108192434223
19,"clusterCC=7, clusterFC=7, clusterTC=7",0.64941313820878
20,"clusterCC=7, clusterFC=7, clusterTC=7",0.638994126202508
21,"clusterCC=7, clusterFC=7, clusterTC=7",0.628846957895968
22,"clusterCC=7, clusterFC=7, clusterTC=7",0.618966599304082
23,"clusterCC=7, clusterFC=7, clusterTC=7",0.609071664860261
24,"clusterCC=7, clusterFC=7, clusterTC=7",0.574335985305807
25,"clusterCC=7, clusterFC=7, clusterTC=7",0.503181416550904
26,"clusterCC=7, clusterFC=7, clusterTC=7",0.487383321066104
27,"clusterCC=7, clusterFC=7, clusterTC=7",0.478715859951697
28,"clusterCC=7, clusterFC=7, clusterTC=7",0.470305228715388
29,"clusterCC=7, clusterFC=7, clusterTC=7",0.462115806900565
30,"clusterCC=7, clusterFC=7, clusterTC=7",0.454140764536561
31,"clusterCC=7, clusterFC=7, clusterTC=7",0.446373375992522
32,"clusterCC=7, clusterFC=7, clusterTC=7",0.438807044227452
33,"clusterCC=7, clusterFC=7, clusterTC=7",0.431435322285147
34,"clusterCC=7, clusterFC=7, clusterTC=7",0.424251928797691
35,"clusterCC=7, clusterFC=7, clusterTC=7",0.417250758694536
36,"clusterCC=7, clusterFC=7, clusterTC=7",0.410425890093612
37,"clusterCC=7, clusterFC=7, clusterTC=7",0.403771588167317
38,"clusterCC=7, clusterFC=7, clusterTC=7",0.397282306625193
39,"clusterCC=7, clusterFC=7, clusterTC=7",0.390952687331766
40,"clusterCC=7, clusterFC=7, clusterTC=7",0.384777558477696
41,"clusterCC=7, clusterFC=7, clusterTC=7",0.378751931641027
42,"clusterCC=7, clusterFC=7, clusterTC=7",0.372870998009429
43,"clusterCC=7, clusterFC=7, clusterTC=7",0.367130123980981
44,"clusterCC=7, clusterFC=7, clusterTC=7",0.361524846317913
45,"clusterCC=7, clusterFC=7, clusterTC=7",0.356050866992776
46,"clusterCC=7, clusterFC=7, clusterTC=7",0.35070404783824
47,"clusterCC=7, clusterFC=7, clusterTC=7",0.345480405088871
48,"clusterCC=7, clusterFC=7, clusterTC=7",0.340376103884641
49,"clusterCC=7, clusterFC=7, clusterTC=7",0.335387452790993
50,"clusterCC=7, clusterFC=7, clusterTC=7",0.330510898378069
51,"clusterCC=7, clusterFC=7, clusterTC=7",0.325743019891924
52,"clusterCC=7, clusterFC=7, clusterTC=7",0.321080524042569
53,"clusterCC=7, clusterFC=7, clusterTC=7",0.316520239927292
54,"clusterCC=7, clusterFC=7, clusterTC=7",0.312059114102517
55,"clusterCC=7, clusterFC=7, clusterTC=7",0.307694205813303
56,"clusterCC=7, clusterFC=7, clusterTC=7",0.303422682386264
57,"clusterCC=7, clusterFC=7, clusterTC=7",0.299241814789019
58,"clusterCC=7, clusterFC=7, clusterTC=7",0.295148973357159
59,"clusterCC=7, clusterFC=7, clusterTC=7",0.291141623688093
60,"clusterCC=7, clusterFC=7, clusterTC=7",0.287217322699786
61,"clusterCC=7, clusterFC=7, clusterTC=7",0.283373714851432
62,"clusterCC=7, clusterFC=7, clusterTC=7",0.27960852852233
63,"clusterCC=7, clusterFC=7, clusterTC=7",0.275919572544673
64,"clusterCC=7, clusterFC=7, clusterTC=7",0.272304732885545
65,"clusterCC=7, clusterFC=7, clusterTC=7",0.268761969473138
66,"clusterCC=7, clusterFC=7, clusterTC=7",0.265289313162053
67,"clusterCC=7, clusterFC=7, clusterTC=7",0.261884862832409
68,"clusterCC=7, clusterFC=7, clusterTC=7",0.258546782617509
69,"clusterCC=7, clusterFC=7, clusterTC=7",0.255273299254799
70,"clusterCC=7, clusterFC=7, clusterTC=7",0.252062699554935
71,"clusterCC=7, clusterFC=7, clusterTC=7",0.248913327983878
72,"clusterCC=7, clusterFC=7, clusterTC=7",0.245823584353053
73,"clusterCC=7, clusterFC=7, clusterTC=7",0.242791921612738
74,"clusterCC=7, clusterFC=7, clusterTC=7",0.239816843744015
75,"clusterCC=7, clusterFC=7, clusterTC=7",0.236896903744778
76,"clusterCC=7, clusterFC=7, clusterTC=7",0.234030701705443
77,"clusterCC=7, clusterFC=7, clusterTC=7",0.231216882970194
78,"clusterCC=7, clusterFC=7, clusterTC=7",0.228454136379749
79,"clusterCC=7, clusterFC=7, clusterTC=7",0.225741192591827
80,"clusterCC=7, clusterFC=7, clusterTC=7",0.223076822475636
81,"clusterCC=7, clusterFC=7, clusterTC=7",0.220459835576876
82,"clusterCC=7, clusterFC=7, clusterTC=7",0.217889078649926
83,"clusterCC=7, clusterFC=7, clusterTC=7",0.21536343425401
84,"clusterCC=7, clusterFC=7, clusterTC=7",0.21288181941032
85,"clusterCC=7, clusterFC=7, clusterTC=7",0.210443184317179
86,"clusterCC=7, clusterFC=7, clusterTC=7",0.208046511120519
87,"clusterCC=7, clusterFC=7, clusterTC=7",0.205690812737024
88,"clusterCC=7, clusterFC=7, clusterTC=7",0.203375131727465
89,"clusterCC=7, clusterFC=7, clusterTC=7",0.201098539217846
90,"clusterCC=7, clusterFC=7, clusterTC=7",0.198860133866117
91,"clusterCC=7, clusterFC=7, clusterTC=7",0.196659040872299
92,"clusterCC=7, clusterFC=7, clusterTC=7",0.194494411030003
93,"clusterCC=7, clusterFC=7, clusterTC=7",0.192365419817389
94,"clusterCC=7, clusterFC=7, clusterTC=7",0.190271266525755
95,"clusterCC=7, clusterFC=7, clusterTC=7",0.188211173423973
96,"clusterCC=7, clusterFC=7, clusterTC=7",0.186184384957155
97,"clusterCC=7, clusterFC=7, clusterTC=7",0.184190166977938
98,"clusterCC=7, clusterFC=7, clusterTC=7",0.182227806008913
99,"clusterCC=7, clusterFC=7, clusterTC=7",0.180296608534762
100,"clusterCC=7, clusterFC=7, clusterTC=7",0.17839590032276
101,"clusterCC=7, clusterFC=7, clusterTC=7",0.176525025770353
102,"clusterCC=7, clusterFC=7, clusterTC=7",0.174683347278588
103,"clusterCC=7, clusterFC=7, clusterTC=7",0.17287024465024
104,"clusterCC=7, clusterFC=7, clusterTC=7",0.171085114511524
105,"clusterCC=7, clusterFC=7, clusterTC=7",0.169327369756352
106,"clusterCC=7, clusterFC=7, clusterTC=7",0.167596439012131
107,"clusterCC=7, clusterFC=7, clusterTC=7",0.165891766126148
108,"clusterCC=7, clusterFC=7, clusterTC=7",0.16421280967165
109,"clusterCC=7, clusterFC=7, clusterTC=7",0.162559042472752
110,"clusterCC=7, clusterFC=7, clusterTC=7",0.160929951147355
111,"clusterCC=7, clusterFC=7, clusterTC=7",0.159325035667294
112,"clusterCC=7, clusterFC=7, clusterTC=7",0.157743808934985
113,"clusterCC=7, clusterFC=7, clusterTC=7",0.156185796375851
114,"clusterCC=7, clusterFC=7, clusterTC=7",0.154650535545865
115,"clusterCC=7, clusterFC=7, clusterTC=7",0.153137575753561
116,"clusterCC=7, clusterFC=7, clusterTC=7",0.151646477695915
117,"clusterCC=7, clusterFC=7, clusterTC=7",0.150176813107502
118,"clusterCC=7, clusterFC=7, clusterTC=7",0.148728164422379
119,"clusterCC=7, clusterFC=7, clusterTC=7",0.147300124448171
120,"clusterCC=7, clusterFC=7, clusterTC=7",0.145892296051848
121,"clusterCC=7, clusterFC=7, clusterTC=7",0.144504291856714
122,"clusterCC=7, clusterFC=7, clusterTC=7",0.143135733950158
123,"clusterCC=7, clusterFC=7, clusterTC=7",0.14178625360171
124,"clusterCC=7, clusterFC=7, clusterTC=7",0.140455490991014
125,"clusterCC=7, clusterFC=7, clusterTC=7",0.139143094945283
126,"clusterCC=7, clusterFC=7, clusterTC=7",0.137848722685891
127,"clusterCC=7, clusterFC=7, clusterTC=7",0.136572039583709
128,"clusterCC=7, clusterFC=7, clusterTC=7",0.135312718922856
129,"clusterCC=7, clusterFC=7, clusterTC=7",0.13407044167253
130,"clusterCC=7, clusterFC=7, clusterTC=7",0.132844896266591
131,"clusterCC=7, clusterFC=7, clusterTC=7",0.13163577839061
132,"clusterCC=7, clusterFC=7, clusterTC=7",0.130442790776076
133,"clusterCC=7, clusterFC=7, clusterTC=7",0.129265643001503
134,"clusterCC=7, clusterFC=7, clusterTC=7",0.128104051300152
135,"clusterCC=7, clusterFC=7, clusterTC=7",0.12695773837413
136,"clusterCC=7, clusterFC=7, clusterTC=7",0.125826433214615
139,"clusterCC=7, clusterFC=7, clusterTC=7",0.122519944971019
140,"clusterCC=7, clusterFC=7, clusterTC=7",0.121446080602654
141,"clusterCC=7, clusterFC=7, clusterTC=7",0.120385957401171
142,"clusterCC=7, clusterFC=7, clusterTC=7",0.119339338632029
143,"clusterCC=7, clusterFC=7, clusterTC=7",0.118305992744608
144,"clusterCC=7, clusterFC=7, clusterTC=7",0.117285693233867
145,"clusterCC=7, clusterFC=7, clusterTC=7",0.116278218506372
147,"clusterCC=7, clusterFC=7, clusterTC=7",0.114300880810779
148,"clusterCC=7, clusterFC=7, clusterTC=7",0.113330598065926
149,"clusterCC=7, clusterFC=7, clusterTC=7",0.112372300310917
150,"clusterCC=7, clusterFC=7, clusterTC=7",0.111425788642486
151,"clusterCC=7, clusterFC=7, clusterTC=7",0.110490868348206
152,"clusterCC=7, clusterFC=7, clusterTC=7",0.109567348798928
153,"clusterCC=7, clusterFC=7, clusterTC=7",0.108655043344491
154,"clusterCC=7, clusterFC=7, clusterTC=7",0.107753769212563
155,"clusterCC=7, clusterFC=7, clusterTC=7",0.106863347410528
157,"clusterCC=7, clusterFC=7, clusterTC=7",0.105114363155975
158,"clusterCC=7, clusterFC=7, clusterTC=7",0.104255460774188
159,"clusterCC=7, clusterFC=7, clusterTC=7",0.103406730687157
160,"clusterCC=7, clusterFC=7, clusterTC=7",0.102568011428231
161,"clusterCC=7, clusterFC=7, clusterTC=7",0.101739144779932
162,"clusterCC=7, clusterFC=7, clusterTC=7",0.100919975694364
164,"clusterCC=7, clusterFC=7, clusterTC=7",0.0993101254062627
165,"clusterCC=7, clusterFC=7, clusterTC=7",0.0985191492713319
166,"clusterCC=7, clusterFC=7, clusterTC=7",0.0977372806905958
168,"clusterCC=7, clusterFC=7, clusterTC=7",0.0962003076660624
